date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-01-01 00:00:00,10.2,7.7,11.9,0,,198,10.5,27.8,1026.5,
2022-01-02 00:00:00,8.3,6.1,10.6,0.4,,203,14.4,42.6,1019,
2022-01-03 00:00:00,9.8,9.2,10.8,5.4,,213,23.8,46.3,1013.8,
2022-01-04 00:00:00,7.7,5.8,9.2,19.8,,222,11.7,31.5,999.6,
2022-01-05 00:00:00,4.4,3.1,5.9,3.4,,237,22.6,51.8,1007,
2022-01-06 00:00:00,3.3,0.8,5.3,0,,234,12.1,33.3,1018.8,
2022-01-07 00:00:00,1.5,0.4,2.8,2.5,,195,16.7,38.9,1017,
2022-01-08 00:00:00,2.4,0.6,3.9,6,,198,14.1,35.2,1010.8,
2022-01-09 00:00:00,4,1.8,5.8,7.6,,222,18.5,46.3,1001.5,
2022-01-10 00:00:00,1.9,0.1,3.4,0,,172,6.3,16.7,1021.7,
2022-01-11 00:00:00,0.1,-1.1,2,0,,57,5.4,14.8,1034.8,
2022-01-12 00:00:00,0.2,-1.7,2.6,0,,147,4.7,13,1040,
2022-01-13 00:00:00,-0.3,-2.2,1.6,0,,180,5.3,14.8,1042.2,
2022-01-14 00:00:00,0.1,-1.2,2.4,0,,211,5.5,16.7,1037.2,
2022-01-15 00:00:00,1.2,-0.8,3.1,0,,71,5.5,14.8,1030.5,
2022-01-16 00:00:00,1.8,0.6,3.1,0.1,,203,14.8,35.2,1027.4,
2022-01-17 00:00:00,4.6,3.3,5.8,0.1,,231,18.5,38.9,1033.3,
2022-01-18 00:00:00,4.2,2.2,6.1,0.1,,188,6.1,20.4,1038,
2022-01-19 00:00:00,1.9,0.1,3.3,0.3,,175,12.9,38.9,1028.3,
2022-01-20 00:00:00,3.3,1.7,4.7,0.4,,258,17.3,35.2,1026.5,
2022-01-21 00:00:00,1.7,-0.3,3.5,0.5,,250,13.4,29.6,1033,
2022-01-22 00:00:00,4.6,3,6.3,1.6,,241,13.8,27.8,1033.2,
2022-01-23 00:00:00,4.4,3,6.5,0,,346,5.8,16.7,1035.9,
2022-01-24 00:00:00,3.3,0.9,6.1,0,,68,6.2,18.5,1035.3,
2022-01-25 00:00:00,-0.2,-1.4,1.3,0,,136,5.1,13,1034.6,
2022-01-26 00:00:00,0.4,-1,1.8,0,,209,9.3,22.2,1033.5,
2022-01-27 00:00:00,2,0.7,3.8,1.1,,212,21.6,46.3,1028.3,
2022-01-28 00:00:00,4.5,3,7,0.4,,244,16,37,1033,
2022-01-29 00:00:00,5.5,3.2,7.9,0.6,,213,25.3,51.8,1028.4,
2022-01-30 00:00:00,5.7,1.9,7.9,0.2,,250,18.1,40.8,1027.9,
2022-01-31 00:00:00,3.4,1.1,4.8,5.3,,236,24.3,57.4,1013.2,
2022-02-01 00:00:00,4.2,2.9,6.4,2.5,,247,22.6,50,1017.6,
2022-02-02 00:00:00,7,5.6,9.4,0.5,,257,18.5,42.6,1018.5,
2022-02-03 00:00:00,7.1,5.5,8.8,1.2,,203,12,29.6,1018.9,
2022-02-04 00:00:00,6.7,5.7,8.2,2.1,,211,19.4,46.3,1013.8,
2022-02-05 00:00:00,4.7,3,7,0,,220,20.7,42.6,1021.8,
2022-02-06 00:00:00,5.6,4.5,6.4,11.4,,219,34,68.5,1010.9,
2022-02-07 00:00:00,5.1,2.7,8.1,4.2,,259,21.5,44.5,1020.2,
2022-02-08 00:00:00,5.6,2.2,8.1,0,,203,20,42.6,1030.4,
2022-02-09 00:00:00,7.8,4.9,11.3,0,,205,13.8,33.3,1028.3,
2022-02-10 00:00:00,5.1,2.2,7.8,1.9,,209,13.8,37,1022.4,
2022-02-11 00:00:00,4,0.8,6.2,4.4,,247,15.1,44.5,1028.6,
2022-02-12 00:00:00,0.8,-2.5,5,0,,111,5.5,18.5,1031.4,
2022-02-13 00:00:00,2.2,-2.9,8.3,0,,187,8.4,25.9,1018.9,
2022-02-14 00:00:00,6,1.4,10.7,0,,195,12.7,38.9,1008,
2022-02-15 00:00:00,7.3,5.9,9.2,1.2,,209,17.2,40.8,1012.7,
2022-02-16 00:00:00,8.7,5.8,12.3,7,,204,30.2,64.8,1005.5,
2022-02-17 00:00:00,11.4,7.3,13.1,1,,243,35.3,68.5,1006,
2022-02-18 00:00:00,8.8,6.3,12.2,3.8,,212,25.4,66.7,1007.4,
2022-02-19 00:00:00,7.1,5.3,9.2,0.3,,225,30.5,61.1,1015,
2022-02-20 00:00:00,7.9,5.5,9.8,6.5,,214,32.6,64.8,1011.8,
2022-02-21 00:00:00,7.5,5.5,10,4.9,,237,35.4,68.5,1004.4,
2022-02-22 00:00:00,7.1,5,8.9,1.8,,236,23,48.2,1018.7,
2022-02-23 00:00:00,7.4,4.4,11.4,0.3,,222,12,38.9,1025.3,
2022-02-24 00:00:00,6.4,2.7,10.7,1.9,,204,17,51.8,1016.1,
2022-02-25 00:00:00,3.9,1.5,6.5,1.2,,234,20.2,48.2,1023.9,
2022-02-26 00:00:00,3.5,0.1,8.1,0,,329,8,22.2,1034.1,
2022-02-27 00:00:00,3.4,-0.6,8.7,0,,69,10.1,29.6,1033.6,
2022-02-28 00:00:00,3.4,-1.6,9.7,0,,68,7.6,22.2,1032.9,
2022-03-01 00:00:00,2.5,-1.6,7.6,0,,73,7.6,22.2,1030.5,
2022-03-02 00:00:00,2.7,-1.4,8.4,0,,59,7.1,18.5,1024.7,
2022-03-03 00:00:00,3.5,-2.3,10.5,0,,46,8.7,25.9,1019.9,
2022-03-04 00:00:00,3.2,-1,8.6,0,,47,10.7,29.6,1021.8,
2022-03-05 00:00:00,2.4,-1.6,7,0,,63,8.5,24.1,1022.6,
2022-03-06 00:00:00,2,-2.2,6.2,0,,39,12.4,35.2,1024.3,
2022-03-07 00:00:00,1.7,-1.8,6,0,,49,12.4,35.2,1026.5,
2022-03-08 00:00:00,3,-2.5,9.7,0,,75,9.8,31.5,1024.2,
2022-03-09 00:00:00,4.2,-2.1,11.8,0,,83,6.5,20.4,1025.4,
2022-03-10 00:00:00,6.2,-1.1,14.1,0,,67,9,27.8,1025.4,
2022-03-11 00:00:00,6,0.7,12.6,0,,82,11.1,31.5,1020.8,
2022-03-12 00:00:00,6.9,2.1,13,0,,72,8.4,22.2,1020.4,
2022-03-13 00:00:00,7.5,1.6,14.2,0,,61,8.2,22.2,1017.7,
2022-03-14 00:00:00,7.8,5.2,12.2,3.4,,195,11,35.2,1026.2,
2022-03-15 00:00:00,5.9,3.4,8.6,6.9,,37,7.6,20.4,1026.8,
2022-03-16 00:00:00,8.1,2.6,14.4,0,,69,9.4,27.8,1025,
2022-03-17 00:00:00,7.8,5.7,10.1,1.1,,28,9.8,25.9,1028.3,
2022-03-18 00:00:00,8.1,3.2,13.6,0,,30,19.6,46.3,1039.8,
2022-03-19 00:00:00,7.3,3.2,11.2,0,,39,20.8,53.7,1038.7,
2022-03-20 00:00:00,8.7,3.3,15,0,,93,12.4,35.2,1029.9,
2022-03-21 00:00:00,9.8,3.8,17.1,0,,73,7.5,22.2,1032.7,
2022-03-22 00:00:00,9.5,2.5,17.2,0,,68,7.3,24.1,1032.6,
2022-03-23 00:00:00,9.8,1.5,18.5,0,,25,6.4,20.4,1031,
2022-03-24 00:00:00,10.4,2.1,18.8,0,,22,6.9,22.2,1028.9,
2022-03-25 00:00:00,10.9,3.3,18.2,0,,31,11.3,31.5,1028.5,
2022-03-26 00:00:00,11.8,4.4,18.8,0,,35,11.8,33.3,1030.2,
2022-03-27 00:00:00,12.8,6.3,19.2,0,,33,9.6,24.1,1029.7,
2022-03-28 00:00:00,13.1,5.8,21,0,,206,8.6,29.6,1023,
2022-03-29 00:00:00,11.3,7,15.7,0,,19,7.2,20.4,1011.6,
2022-03-30 00:00:00,8.8,6.6,10.7,6.5,,31,12.4,27.8,1003.3,
2022-03-31 00:00:00,5.8,4.1,7.5,4.4,,34,13,33.3,998.7,
2022-04-01 00:00:00,1.8,0,4.1,13,,22,20.5,44.5,1003,
2022-04-02 00:00:00,1.1,-0.4,2.7,7.1,,21,21,44.5,1013.8,
2022-04-03 00:00:00,2.8,-0.7,6.3,0,,3,10.1,29.6,1022,
2022-04-04 00:00:00,3.2,-2,7.2,2.1,,212,22.3,61.1,1016.3,
2022-04-05 00:00:00,8.3,5.8,10.9,11.2,,221,28.7,50,1008.4,
2022-04-06 00:00:00,11.2,9,13.7,1.1,,217,24.6,51.8,1005.5,
2022-04-07 00:00:00,10.8,8.3,12.6,6,,218,33.4,68.5,994.6,
2022-04-08 00:00:00,6,2.6,8.4,10.8,,257,17.4,51.8,999.7,
2022-04-09 00:00:00,5.3,0.9,10,2.9,,276,17.7,46.3,1010,
2022-04-10 00:00:00,6,1.3,10.7,0,,244,10.7,33.3,1020.8,
2022-04-11 00:00:00,7.8,0.8,15,0,,75,8.4,25.9,1018.9,
2022-04-12 00:00:00,13,5.6,21.7,0,,78,8.9,25.9,1013.9,
2022-04-13 00:00:00,15.8,9.2,23.2,0,,2,6.9,20.4,1015.5,
2022-04-14 00:00:00,14.8,11.3,18.6,0,,357,10.7,27.8,1020,
2022-04-15 00:00:00,13.1,7.7,18.3,0,,8,11.6,38.9,1024.8,
2022-04-16 00:00:00,10.7,6.6,15.2,0,,42,15.4,38.9,1030.5,
2022-04-17 00:00:00,10.1,3.8,16.4,0,,61,10.8,31.5,1028.1,
2022-04-18 00:00:00,11.2,4.4,18.1,0,,58,8.2,25.9,1019.7,
2022-04-19 00:00:00,11.6,4.6,18,0,,41,11.1,35.2,1014.1,
2022-04-20 00:00:00,11.4,5.5,17,0,,47,13.6,37,1015.2,
2022-04-21 00:00:00,11.7,6.9,15.5,0,,46,13.6,37,1011.4,
2022-04-22 00:00:00,13.1,8.3,17.6,0,,38,17.8,40.8,1005.4,
2022-04-23 00:00:00,13.6,9.5,17.5,0,,59,15.7,37,1003.8,
2022-04-24 00:00:00,12.1,10.3,14.6,2.9,,30,14.8,31.5,1001.5,
2022-04-25 00:00:00,10.1,6.8,13.2,1.8,,47,7.8,22.2,1009.8,
2022-04-26 00:00:00,8.8,7.2,10.2,9.2,,40,8.7,27.8,1015.8,
2022-04-27 00:00:00,11.6,5.2,17.8,0,,25,8.6,25.9,1023.3,
2022-04-28 00:00:00,13.4,6.2,20,0,,36,9,25.9,1027.5,
2022-04-29 00:00:00,13.8,7.1,19.8,0,,29,8.7,24.1,1026.5,
2022-04-30 00:00:00,10.7,9,12.9,8.6,,10,15,31.5,1024.1,
2022-05-01 00:00:00,12,7.9,16.1,0,,14,9.2,24.1,1021.8,
2022-05-02 00:00:00,14.4,8.6,19.7,0,,32,10,27.8,1017.8,
2022-05-03 00:00:00,15,9.6,19.4,0,,22,11.1,29.6,1016.2,
2022-05-04 00:00:00,14.8,10.6,19.2,0,,7,9.4,25.9,1017,
2022-05-05 00:00:00,14.1,9.2,18.3,0,,359,8.5,27.8,1020.6,
2022-05-06 00:00:00,15.2,9,20.9,0,,28,9.9,29.6,1024,
2022-05-07 00:00:00,15.6,8.2,21.8,0,,42,7.6,25.9,1022.9,
2022-05-08 00:00:00,17.1,11.4,21.9,0,,26,14.4,35.2,1023.9,
2022-05-09 00:00:00,18.1,11.8,24.7,0,,60,9.7,24.1,1025,
2022-05-10 00:00:00,19,10.6,26.3,0,,171,10.9,35.2,1020,
2022-05-11 00:00:00,21.7,14.4,28.8,0,,209,19.1,53.7,1013.5,
2022-05-12 00:00:00,19.6,16.2,23.2,0,,248,15.1,37,1016.9,
2022-05-13 00:00:00,16.8,10.9,22.2,0,,271,12.4,37,1020.1,
2022-05-14 00:00:00,16.8,8.2,24.8,0,,273,6.9,25.9,1020.9,
2022-05-15 00:00:00,19.3,11.2,26.6,0,,56,9.5,27.8,1018.6,
2022-05-16 00:00:00,19.3,14.6,24.3,2.2,,226,10.6,33.3,1017.1,
2022-05-17 00:00:00,19.6,13.1,25.5,0,,264,6.8,22.2,1021.1,
2022-05-18 00:00:00,22.4,15,29.2,0,,87,7.4,24.1,1021.6,
2022-05-19 00:00:00,22.4,16.6,29.1,0,,151,9.9,33.3,1020.2,
2022-05-20 00:00:00,21.8,16.4,27.7,0.9,,236,12.3,42.6,1018.5,
2022-05-21 00:00:00,17.2,13.2,21.1,0,,270,15.4,37,1021.4,
2022-05-22 00:00:00,16.9,9.5,23.6,0,,32,7.8,24.1,1016.1,
2022-05-23 00:00:00,18.9,14.8,22.9,5.7,,111,11.7,33.3,1004.5,
2022-05-24 00:00:00,16.7,13.4,19.3,1.2,,224,19.8,44.5,1007.5,
2022-05-25 00:00:00,15.6,10,20.9,0,,225,12.6,38.9,1015.2,
2022-05-26 00:00:00,16.3,11.3,20.9,0,,231,14.8,37,1020.3,
2022-05-27 00:00:00,16.4,13,19.8,0,,256,15.4,38.9,1020.9,
2022-05-28 00:00:00,13.7,9.5,17.1,0,,311,14.1,37,1021.1,
2022-05-29 00:00:00,12.7,9.2,15.9,0,,339,11.8,31.5,1018.1,
2022-05-30 00:00:00,13.4,9.3,17,0,,334,11.1,29.6,1015.8,
2022-05-31 00:00:00,14.3,10.6,17.8,0,,304,11.7,31.5,1015.5,
2022-06-01 00:00:00,15.2,11,19,0,,296,11.4,31.5,1015.9,
2022-06-02 00:00:00,16.3,11.6,20.6,0,,320,11.4,29.6,1015.8,
2022-06-03 00:00:00,,,,,,,,,,
2022-06-04 00:00:00,,,,,,,,,,
2022-06-05 00:00:00,,,,,,,,,,
2022-06-06 00:00:00,,,,,,,,,,
2022-06-07 00:00:00,,,,,,,,,,
2022-06-08 00:00:00,,,,,,,,,,
2022-06-09 00:00:00,,,,,,,,,,
2022-06-10 00:00:00,,,,,,,,,,
2022-06-11 00:00:00,,,,,,,,,,
2022-06-12 00:00:00,,,,,,,,,,
2022-06-13 00:00:00,,,,,,,,,,
2022-06-14 00:00:00,17.9,9.3,25.1,,,31,8.4,25.9,1021.7,
2022-06-15 00:00:00,22.3,13.5,30.2,,,19,9.1,25.9,1017.1,
2022-06-16 00:00:00,22.6,17.2,27.8,,,7,14,38.9,1018.5,
2022-06-17 00:00:00,22.3,14.2,29.2,,,88,8.9,25.9,1023.2,
2022-06-18 00:00:00,26.5,16.2,35.8,,,196,11.1,35.2,1017.5,
2022-06-19 00:00:00,27.3,21,33,,,220,15.3,44.5,1008.4,
2022-06-20 00:00:00,20.1,17,24.3,,,352,15.4,33.3,1012.5,
2022-06-21 00:00:00,18.1,10.3,24.9,,,42,9.9,25.9,1014.2,
2022-06-22 00:00:00,21.8,15.5,27.4,,,17,10.2,27.8,1011,
2022-06-23 00:00:00,23.9,16.6,31,,,138,8.2,27.8,1011.3,
2022-06-24 00:00:00,21.5,18.6,24.1,,,205,12.9,37,1009,
2022-06-25 00:00:00,21.5,16.4,27,,,198,11.3,29.6,1012.6,
2022-06-26 00:00:00,22,16.9,26.2,,,302,9,27.8,1013.9,
2022-06-27 00:00:00,20.8,18.1,23.3,,,280,13.5,35.2,1015.7,
2022-06-28 00:00:00,19.8,12.1,26.3,,,13,9.6,29.6,1020.3,
2022-06-29 00:00:00,22.4,17.9,27.2,,,15,9.7,25.9,1014.1,
2022-06-30 00:00:00,24.6,17.9,31.3,,,127,8.9,31.5,1011.2,
2022-07-01 00:00:00,18.6,15.7,22.2,,,244,13.8,33.3,1018.3,
2022-07-02 00:00:00,19.6,10.9,27.5,,,124,6.7,27.8,1021.7,
2022-07-03 00:00:00,22.4,14.5,29.4,,,234,12.2,38.9,1017.8,
2022-07-04 00:00:00,21.4,15.4,26.6,,,312,11.1,31.5,1019.6,
2022-07-05 00:00:00,21,13.7,26.9,,,341,11,35.2,1020.6,
2022-07-06 00:00:00,18.7,14.4,22.1,,,319,13.1,35.2,1023.8,
2022-07-07 00:00:00,18.4,15.1,21.7,,,264,17,42.6,1022,
2022-07-08 00:00:00,18.7,12.7,23.9,,,320,12.5,33.3,1028.9,
2022-07-09 00:00:00,20,13.7,25.1,,,299,11.5,37,1025.8,
2022-07-10 00:00:00,17.4,13.8,19.7,,,332,13.4,35.2,1024.5,
2022-07-11 00:00:00,19.7,15.1,24.1,,,323,9.3,29.6,1023,
2022-07-12 00:00:00,21.4,13.9,28.1,,,25,7.6,25.9,1024,
2022-07-13 00:00:00,24.1,15.4,32.1,,,216,11,37,1021,
2022-07-14 00:00:00,23.4,19.3,27.9,,,333,12.2,40.8,1018,
2022-07-15 00:00:00,19.5,14,23.8,,,352,11.1,31.5,1020.7,
2022-07-16 00:00:00,19.4,11.7,25.3,,,320,11.3,35.2,1022.2,
2022-07-17 00:00:00,20.8,12.1,27.9,,,26,9.3,27.8,1025.5,
2022-07-18 00:00:00,24.4,14.9,33,,,92,7.6,25.9,1022.7,
2022-07-19 00:00:00,27.5,17,37,,,91,7.8,29.6,1017.9,
2022-07-20 00:00:00,28.1,20.9,35,,,221,12.1,38.9,1015.8,
2022-07-21 00:00:00,23.4,20.1,27,,,242,18.1,40.8,1019.2,
2022-07-22 00:00:00,22.5,15.8,28.8,,,335,7.8,24.1,1018.4,
2022-07-23 00:00:00,23.4,19.1,28,,,330,10.4,31.5,1017.3,
2022-07-24 00:00:00,24.7,17.6,31.8,,,87,8.9,27.8,1018.2,
2022-07-25 00:00:00,25,18.4,30.3,,,237,14.3,46.3,1011.6,
2022-07-26 00:00:00,22,17.6,25.9,,,275,14.4,35.2,1015.2,
2022-07-27 00:00:00,20.3,17.1,24,,,13,14.1,35.2,1017.5,
2022-07-28 00:00:00,21,14.6,27,,,39,12.8,29.6,1016.1,
2022-07-29 00:00:00,22.1,18.1,26.9,,,9,10.5,29.6,1015.2,
2022-07-30 00:00:00,21.8,15.9,27.5,,,289,12.4,35.2,1017.7,
2022-07-31 00:00:00,22.2,15.5,28.5,,,243,10,35.2,1017.3,
2022-08-01 00:00:00,23.1,19.2,27.6,,,273,11.4,29.6,1016.8,
2022-08-02 00:00:00,23.4,16.5,30.3,,,332,7.9,27.8,1017.7,
2022-08-03 00:00:00,25.7,17.1,33.8,,,124,7.2,25.9,1015.4,
2022-08-04 00:00:00,28.3,20.3,36.4,,,355,9.7,31.5,1012.7,
2022-08-05 00:00:00,24.6,19.9,28,,,313,13.9,38.9,1015.2,
2022-08-06 00:00:00,19.6,14.2,24.4,,,19,14.8,37,1024.7,
2022-08-07 00:00:00,20.5,13.8,26.7,,,29,13.8,35.2,1023.2,
2022-08-08 00:00:00,22.4,15.1,29.2,,,26,13.1,33.3,1022.4,
2022-08-09 00:00:00,24.1,17.3,30.8,,,33,13.7,33.3,1024,
2022-08-10 00:00:00,24.6,18.1,30.7,,,42,11.7,33.3,1023.7,
2022-08-11 00:00:00,24.6,17.6,31.2,,,46,11.2,33.3,1020.9,
2022-08-12 00:00:00,24.5,18.2,30.5,,,49,11.3,35.2,1018.5,
2022-08-13 00:00:00,24.3,16.8,31.4,,,51,9.1,31.5,1016.2,
2022-08-14 00:00:00,25.5,19.3,32.1,,,80,9,27.8,1009.1,
2022-08-15 00:00:00,23.3,20.4,27.3,,,213,13.6,35.2,1006.1,
2022-08-16 00:00:00,22.5,16.7,28.9,,,204,9.5,27.8,1009.4,
2022-08-17 00:00:00,22.9,17.7,28.7,,,91,7.6,24.1,1010.7,
2022-08-18 00:00:00,21.2,17.2,25.2,,,300,8.1,24.1,1012.5,
2022-08-19 00:00:00,22.5,19,26.6,,,309,11.1,31.5,1013.2,
2022-08-20 00:00:00,21.7,18.8,25.7,,,266,12,29.6,1016.4,
2022-08-21 00:00:00,21.2,15,27.5,,,269,8,25.9,1016.7,
2022-08-22 00:00:00,22.2,16.1,28.4,,,71,8,24.1,1014.6,
2022-08-23 00:00:00,23.5,17,30.8,,,110,7.8,24.1,1015.7,
2022-08-24 00:00:00,24.6,18,31.6,,,58,7.9,27.8,1017.7,
2022-08-25 00:00:00,25,19,31.5,,,76,7.9,27.8,1016.1,
2022-08-26 00:00:00,23.6,19.8,27.9,,,358,8.7,31.5,1013.2,
2022-08-27 00:00:00,21.1,19.2,23.8,,,337,11.3,27.8,1014.6,
2022-08-28 00:00:00,20.6,16.8,25,,,15,12.1,29.6,1017.7,
2022-08-29 00:00:00,19.9,14,25.6,,,24,11.3,27.8,1020,
2022-08-30 00:00:00,21.2,14.9,27.7,,,35,11.1,27.8,1018.9,
2022-08-31 00:00:00,20.5,17.7,24,,,38,11.3,27.8,1019.5,
2022-09-01 00:00:00,19.7,15.5,24.5,,,48,10.9,29.6,1019.4,
2022-09-02 00:00:00,19.5,14.7,25.1,,,73,9.7,29.6,1016.1,
2022-09-03 00:00:00,18,14.7,22.4,,,106,8,22.2,1013.8,
2022-09-04 00:00:00,19.7,14.3,26.4,,,152,6.6,24.1,1018.5,
2022-09-05 00:00:00,21.1,14.5,28.5,,,100,6.9,24.1,1020.1,
2022-09-06 00:00:00,21.8,16.1,29,,,138,7.6,25.9,1016.7,
2022-09-07 00:00:00,21,16.3,26.7,,,209,10,31.5,1013.7,
2022-09-08 00:00:00,18.6,16.5,22.1,,,212,14.7,42.6,1010.9,
2022-09-09 00:00:00,16.8,14.4,19.8,,,198,14.9,40.8,1012.1,
2022-09-10 00:00:00,15.8,14.4,17.9,,,205,15.8,37,1014.1,
2022-09-11 00:00:00,17.2,14,21.8,,,265,10.9,29.6,1018.2,
2022-09-12 00:00:00,16.7,11,23.4,,,91,6.1,20.4,1016.7,
2022-09-13 00:00:00,17.1,12.1,22.7,,,160,6.9,22.2,1011.3,
2022-09-14 00:00:00,18.1,16.5,20.8,,,189,8,25.9,1005.8,
2022-09-15 00:00:00,16.8,14.2,18.3,,,294,11.4,31.5,1007.6,
2022-09-16 00:00:00,13.5,11.3,16.5,,,269,13.6,37,1011.3,
2022-09-17 00:00:00,11.8,9.7,14.6,,,257,19.2,44.5,1014,
2022-09-18 00:00:00,10.8,9.7,12.2,,,245,19.4,42.6,1015.7,
2022-09-19 00:00:00,11.4,8.8,14.9,,,264,16.9,37,1019.1,
2022-09-20 00:00:00,11.4,8.1,15.2,,,287,10,27.8,1023.4,
2022-09-21 00:00:00,10.7,5.5,16.3,,,52,6.7,22.2,1026.6,
2022-09-22 00:00:00,11,5.2,17.6,,,78,6.9,22.2,1024,
2022-09-23 00:00:00,11.4,5.7,17.6,,,115,6.9,22.2,1018.4,
2022-09-24 00:00:00,12.6,8.5,17.4,,,115,5.5,18.5,1013.5,
2022-09-25 00:00:00,12.3,10.1,14.2,,,26,7.8,25.9,1013.3,
2022-09-26 00:00:00,10.7,7.1,14.3,,,213,15,42.6,1007.1,
2022-09-27 00:00:00,10.4,8.3,11.6,,,218,19,38.9,999.9,
2022-09-28 00:00:00,9.7,7.4,12.5,,,224,12.1,31.5,999.2,
2022-09-29 00:00:00,8.9,5.1,13.4,,,144,5,18.5,1003.6,
2022-09-30 00:00:00,9.1,4.3,15,,,132,6.7,22.2,1011.4,
2022-10-01 00:00:00,10.3,7.4,13.8,,,201,18,42.6,1011.2,
2022-10-02 00:00:00,12.1,10.4,14,,,220,14.4,33.3,1019.2,
2022-10-03 00:00:00,11.3,8,15.5,,,246,7.1,20.4,1026.6,
2022-10-04 00:00:00,10.1,5.6,16.1,,,134,5.5,18.5,1023.8,
2022-10-05 00:00:00,12.7,7.1,20,,,188,10.8,35.2,1020.9,
2022-10-06 00:00:00,14.1,8.7,18.2,,,229,10,25.9,1028.5,
2022-10-07 00:00:00,10.2,4.6,16.6,,,126,6.2,20.4,1025.6,
2022-10-08 00:00:00,11.9,8.3,16.5,,,238,8.8,29.6,1021.7,
2022-10-09 00:00:00,9.8,4.5,16.4,,,58,7.9,25.9,1024.1,
2022-10-10 00:00:00,12.3,6.7,18.8,,,172,8,25.9,1018.3,
2022-10-11 00:00:00,12,8.2,15.2,,,15,10.5,29.6,1025.1,
2022-10-12 00:00:00,9.6,4.2,16,,,84,7.1,16.7,1024.6,
2022-10-13 00:00:00,9.9,6.4,13.6,,,179,7.1,22.2,1020.9,
2022-10-14 00:00:00,13.1,11.2,15.6,,,183,9.3,24.1,1015.3,
2022-10-15 00:00:00,15.3,13.6,17.6,,,195,13.6,37,1010,
2022-10-16 00:00:00,16.1,14.2,19.1,,,186,10.2,29.6,1016.6,
2022-10-17 00:00:00,17.1,13,22.5,,,179,7.2,24.1,1022.9,
2022-10-18 00:00:00,16,13.5,18.9,,,237,5.9,18.5,1026.8,
2022-10-19 00:00:00,13.3,11.1,16.9,,,42,10.1,25.9,1026.3,
2022-10-20 00:00:00,11.4,8.2,14.5,,,71,8.8,18.5,1018,
2022-10-21 00:00:00,14.1,12.7,16.7,,,156,7.9,27.8,1012.2,
2022-10-22 00:00:00,14.6,12.2,18.8,,,187,8.9,29.6,1015.2,
2022-10-23 00:00:00,13.9,10.1,18.2,,,80,7,20.4,1014.4,
2022-10-24 00:00:00,15.5,13.6,18.1,,,190,14.3,38.9,1012.3,
2022-10-25 00:00:00,13.9,10.7,17.8,,,199,12.7,33.3,1017.6,
2022-10-26 00:00:00,13.4,9.8,18.9,,,158,7.9,27.8,1019,
2022-10-27 00:00:00,13.2,9.4,18.5,,,87,5.9,16.7,1024.7,
2022-10-28 00:00:00,14.9,10.6,20.5,,,166,7,24.1,1023,
2022-10-29 00:00:00,14.9,11.6,19.5,,,155,4.9,16.7,1022.1,
2022-10-30 00:00:00,13.9,10.1,19.8,,,169,5.5,18.5,1019.9,
2022-10-31 00:00:00,12,8.6,16.5,,,53,5.9,16.7,1019.4,
2022-11-01 00:00:00,12.8,8.6,16.5,,,197,12.7,37,1018.3,
2022-11-02 00:00:00,10.4,7.1,14.9,,,197,13.1,38.9,1022.8,
2022-11-03 00:00:00,9.4,5.4,13.4,,,123,6.4,20.4,1013,
2022-11-04 00:00:00,10,7.8,11.8,,,210,10.3,25.9,1008.3,
2022-11-05 00:00:00,8.3,5.9,11.6,,,220,8.6,24.1,1018.8,
2022-11-06 00:00:00,7.4,4.1,10.9,,,174,8.8,25.9,1016.6,
2022-11-07 00:00:00,10.8,8.7,13.7,,,193,15.4,37,1015.3,
2022-11-08 00:00:00,10.8,7.2,14.8,,,173,7.8,24.1,1013.2,
2022-11-09 00:00:00,12,9.9,14.2,,,196,14.1,35.2,1013,
2022-11-10 00:00:00,9.9,7.1,13.3,,,201,11.1,29.6,1026.3,
2022-11-11 00:00:00,6.9,4.7,10.5,,,175,5.2,16.7,1033.6,
2022-11-12 00:00:00,5.9,3.8,9,,,67,5.2,13,1033.2,
2022-11-13 00:00:00,6.3,3,11.1,,,48,7.7,20.4,1024.5,
2022-11-14 00:00:00,6.6,3.4,9.6,,,112,7.6,24.1,1015.7,
2022-11-15 00:00:00,9.9,7.8,12.2,,,150,7.2,18.5,1010.2,
2022-11-16 00:00:00,10.2,8.8,12.5,,,155,8.5,27.8,1003.1,
2022-11-17 00:00:00,9.6,8.4,11.5,,,165,11,35.2,996.1,
2022-11-18 00:00:00,8,6.4,9.5,,,213,7.3,20.4,1003.2,
2022-11-19 00:00:00,3.5,1.8,6.2,,,36,10.7,25.9,1011.6,
2022-11-20 00:00:00,3.3,1.6,5.4,,,187,9.7,38.9,1011.7,
2022-11-21 00:00:00,6.2,5.2,8.4,,,194,14.7,38.9,1004.2,
2022-11-22 00:00:00,6.4,4.9,8,,,189,12.2,31.5,999,
2022-11-23 00:00:00,6.8,5.4,9.2,,,181,10.3,24.1,1003.2,
2022-11-24 00:00:00,7.4,4.9,9.9,,,199,12.7,33.3,1012.9,
2022-11-25 00:00:00,5.7,3.8,7.9,,,183,7.4,22.2,1019,
2022-11-26 00:00:00,5.4,3.3,7.8,,,194,8,20.4,1030.8,
2022-11-27 00:00:00,3.6,1.6,6.3,,,106,5.8,18.5,1025.6,
2022-11-28 00:00:00,4.8,3,6.8,,,127,5.7,14.8,1014.8,
